,date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
992,2020-07-23,56.0,56.36,55.6,55.76,52.58,12576046,12576046,-0.24,-0.42857,55.93,"July 23, 20",-0.0042857
993,2020-07-22,55.7,56.18,55.7,56.01,52.82,13842610,13842610,0.31,0.55655,55.8975,"July 22, 20",0.0055655
994,2020-07-21,55.8,56.34,55.58,55.91,52.72,11875095,11875095,0.11,0.19713,55.9075,"July 21, 20",0.0019713
995,2020-07-20,54.88,55.52,54.69,55.4,52.24,11469286,11469286,0.52,0.94752,55.1225,"July 20, 20",0.0094752
996,2020-07-17,56.08,56.12,54.76,54.9,51.77,14345065,14345065,-1.18,-2.1,55.465,"July 17, 20",-0.021
997,2020-07-16,56.42,56.49,55.58,55.82,52.64,8779360,8779360,-0.6,-1.06,56.0775,"July 16, 20",-0.0106
998,2020-07-15,57.42,57.84,56.38,56.62,53.39,10571043,10571043,-0.8,-1.39,57.065,"July 15, 20",-0.0139
999,2020-07-14,56.67,57.29,56.48,57.2,53.94,15510256,15510256,0.53,0.93524,56.91,"July 14, 20",0.0093524
1000,2020-07-13,57.4,57.84,56.97,57.01,53.53,15965564,15965564,-0.39,-0.67944,57.305,"July 13, 20",-0.0067944
1001,2020-07-10,57.47,57.52,56.69,57.39,53.89,12615792,12615792,-0.08,-0.1392,57.2675,"July 10, 20",-0.001392
1002,2020-07-09,56.99,57.8,56.82,57.53,54.02,15692557,15692557,0.54,0.94753,57.285,"July 09, 20",0.0094753
1003,2020-07-08,56.63,56.68,55.99,56.66,53.2,12582610,12582610,0.03,0.05297545,56.49,"July 08, 20",0.0005297545
1004,2020-07-07,56.35,56.95,56.22,56.31,52.88,13232198,13232198,-0.04,-0.07098492,56.4575,"July 07, 20",-0.0007098492
1005,2020-07-06,56.2,56.83,56.16,56.6,53.15,15309672,15309672,0.405,0.71174,56.4475,"July 06, 20",0.0071174
1006,2020-07-02,55.79,56.43,55.65,55.94,52.53,15478903,15478903,0.15,0.26887,55.9525,"July 02, 20",0.0026887
1007,2020-07-01,54.69,55.88,54.68,55.49,52.11,17856751,17856751,0.8,1.46,55.185,"July 01, 20",0.0146
1008,2020-06-30,54.8,55.44,54.5,55.27,51.9,18885859,18885859,0.47,0.85766,55.0025,"June 30, 20",0.0085766
1009,2020-06-29,54.23,54.96,53.85,54.76,51.42,14366908,14366908,0.53,0.97732,54.45,"June 29, 20",0.0097732
1010,2020-06-26,54.35,54.59,53.63,54.18,50.88,17969438,17969438,-0.17,-0.31279,54.1875,"June 26, 20",-0.0031279
1011,2020-06-25,54.4,54.59,53.54,54.53,51.2,16008724,16008724,0.13,0.23897,54.265,"June 25, 20",0.0023897
1012,2020-06-24,55.12,55.68,54.33,54.44,51.12,18287769,18287769,-0.68,-1.23,54.8925,"June 24, 20",-0.0123
1013,2020-06-23,55.3,55.97,55.13,55.19,51.82,18695018,18695018,-0.11,-0.19892,55.3975,"June 23, 20",-0.0019892
1014,2020-06-22,54.09,55.39,53.88,55.12,51.76,16705854,16705854,1.03,1.9,54.62,"June 22, 20",0.019
1015,2020-06-19,54.21,54.46,52.98,54.4,51.08,33020470,33020470,0.19,0.35049,54.0125,"June 19, 20",0.0035049
1016,2020-06-18,51.6,54.0,51.32,53.69,50.42,19259542,19259542,2.09,4.05,52.6525,"June 18, 20",0.0405
1017,2020-06-17,53.03,53.74,51.5,51.52,48.38,28692615,28692615,-1.51,-2.85,52.4475,"June 17, 20",-0.0285
1018,2020-06-16,54.46,55.0,53.78,54.59,51.26,19380240,19380240,0.13,0.23871,54.4575,"June 16, 20",0.0023871
1019,2020-06-15,50.96,53.43,50.91,53.25,50.0,16038072,16038072,2.29,4.49,52.1375,"June 15, 20",0.0449
1020,2020-06-12,52.45,53.0,50.98,51.86,48.7,11537560,11537560,-0.59,-1.12,52.0725,"June 12, 20",-0.0112
1021,2020-06-11,53.25,53.56,51.23,51.31,48.18,12806143,12806143,-1.94,-3.64,52.3375,"June 11, 20",-0.0364
1022,2020-06-10,54.5,54.66,53.9,54.11,50.81,7436715,7436715,-0.39,-0.7156,54.2925,"June 10, 20",-0.007156
1023,2020-06-09,55.0,55.06,53.88,54.18,50.88,8852655,8852655,-0.82,-1.49,54.53,"June 09, 20",-0.0149
1024,2020-06-08,53.35,55.12,53.28,55.1,51.74,11519522,11519522,1.75,3.28,54.2125,"June 08, 20",0.0328
1025,2020-06-05,53.09,54.27,52.74,53.98,50.69,12210054,12210054,0.89,1.68,53.52,"June 05, 20",0.0168
1026,2020-06-04,53.23,53.69,52.63,52.85,49.63,9696217,9696217,-0.38,-0.71388,53.1,"June 04, 20",-0.0071388
1027,2020-06-03,53.33,53.62,52.99,53.49,50.23,9188780,9188780,0.16,0.30002,53.3575,"June 03, 20",0.0030002
1028,2020-06-02,53.24,53.29,52.64,53.28,50.03,8756250,8756250,0.04,0.07513148,53.1125,"June 02, 20",0.0007513148
1029,2020-06-01,53.28,53.39,52.79,53.06,49.82,7364358,7364358,-0.22,-0.41291,53.13,"June 01, 20",-0.0041291
1030,2020-05-29,53.62,53.94,52.99,53.77,50.49,14735338,14735338,0.15,0.27975,53.58,"May 29, 20",0.0027975
1031,2020-05-28,53.76,54.15,53.22,53.62,50.35,9465604,9465604,-0.14,-0.26042,53.6875,"May 28, 20",-0.0026042
1032,2020-05-27,53.0,53.25,52.57,53.2,49.96,9228093,9228093,0.2,0.37736,53.005,"May 27, 20",0.0037736
1033,2020-05-26,53.65,53.68,52.65,52.78,49.56,11200711,11200711,-0.87,-1.62,53.19,"May 26, 20",-0.0162
1034,2020-05-22,52.34,52.64,52.08,52.62,49.41,7211659,7211659,0.28,0.53496,52.42,"May 22, 20",0.0053496
1035,2020-05-21,52.76,52.94,52.12,52.22,49.04,7464119,7464119,-0.54,-1.02,52.51,"May 21, 20",-0.0102
1036,2020-05-20,53.09,53.27,52.65,52.9,49.67,9115916,9115916,-0.19,-0.35788,52.9775,"May 20, 20",-0.0035788
1037,2020-05-19,53.18,53.25,52.32,52.34,49.15,9805061,9805061,-0.84,-1.58,52.7725,"May 19, 20",-0.0158
1038,2020-05-18,53.91,53.95,53.07,53.15,49.91,9901976,9901976,-0.76,-1.41,53.52,"May 18, 20",-0.0141
1039,2020-05-15,52.7,53.99,52.52,52.92,49.69,39055671,39055671,0.22,0.41746,53.0325,"May 15, 20",0.0041746
1040,2020-05-14,51.14,53.03,50.86,52.91,49.68,13794017,13794017,1.77,3.46,51.985,"May 14, 20",0.0346
1041,2020-05-13,52.43,52.49,51.28,51.65,48.5,10274294,10274294,-0.78,-1.49,51.9625,"May 13, 20",-0.0149
1042,2020-05-12,53.8,53.83,52.25,52.27,49.08,8599125,8599125,-1.53,-2.84,53.0375,"May 12, 20",-0.0284
1043,2020-05-11,53.13,53.83,53.06,53.53,50.27,8138678,8138678,0.4,0.75287,53.3875,"May 11, 20",0.0075287
1044,2020-05-08,53.19,53.78,52.77,53.57,50.3,8131796,8131796,0.38,0.71442,53.3275,"May 08, 20",0.0071442
1045,2020-05-07,52.4,52.92,52.27,52.6,49.39,7155008,7155008,0.2,0.38168,52.5475,"May 07, 20",0.0038168
1046,2020-05-06,52.43,52.5,51.7,51.86,48.7,7049965,7049965,-0.57,-1.09,52.1225,"May 06, 20",-0.0109
1047,2020-05-05,52.22,52.86,51.99,52.05,48.88,7271831,7271831,-0.17,-0.32555,52.28,"May 05, 20",-0.0032555
1048,2020-05-04,51.71,51.79,51.1,51.75,48.59,7568136,7568136,0.04,0.07735448,51.5875,"May 04, 20",0.0007735448
1049,2020-05-01,52.38,52.44,51.31,51.79,48.63,8702464,8702464,-0.59,-1.13,51.98,"May 01, 20",-0.0113
1050,2020-04-30,53.47,53.6,52.8,52.97,49.74,11808809,11808809,-0.5,-0.9351,53.21,"April 30, 20",-0.009351
1051,2020-04-29,53.95,54.28,53.69,53.88,50.59,9064459,9064459,-0.07,-0.12975,53.95,"April 29, 20",-0.0012975
