,date,open,high,low,close,adjClose,volume,unadjustedVolume,change,changePercent,vwap,label,changeOverTime
966,2020-08-28,116.71,118.26,116.17,118.2,108.59,6280250,6280250,1.49,1.28,117.335,"August 28, 20",0.0128
967,2020-08-27,116.43,118.18,115.35,116.02,106.58,8206185,8206185,-0.41,-0.35214,116.495,"August 27, 20",-0.0035214
968,2020-08-26,116.25,116.55,115.17,116.04,106.6,7487404,7487404,-0.21,-0.18065,116.0025,"August 26, 20",-0.0018065
969,2020-08-25,116.11,117.1,114.44,115.95,106.52,6207980,6207980,-0.16,-0.1378,115.9,"August 25, 20",-0.001378
970,2020-08-24,114.37,116.0,113.27,115.91,106.48,10234997,10234997,1.54,1.35,114.8875,"August 24, 20",0.0135
971,2020-08-21,110.23,113.15,109.95,113.0,103.81,8546881,8546881,2.77,2.51,111.5825,"August 21, 20",0.0251
972,2020-08-20,110.0,110.98,109.67,110.66,101.66,7200318,7200318,0.66,0.6,110.3275,"August 20, 20",0.006
973,2020-08-19,112.33,113.47,110.75,111.04,102.01,7747599,7747599,-1.29,-1.15,111.8975,"August 19, 20",-0.0115
974,2020-08-18,112.91,113.38,111.52,112.03,102.92,6387011,6387011,-0.88,-0.77938,112.46,"August 18, 20",-0.0077938
975,2020-08-17,113.29,114.49,110.63,112.18,103.06,10282991,10282991,-1.11,-0.97979,112.6475,"August 17, 20",-0.0097979
976,2020-08-14,113.3,114.52,112.57,113.74,104.49,6640963,6640963,0.44,0.38835,113.5325,"August 14, 20",0.0038835
977,2020-08-13,116.2,116.2,112.77,113.41,104.19,9958426,9958426,-2.79,-2.4,114.645,"August 13, 20",-0.024
978,2020-08-12,110.39,116.25,109.65,115.79,106.37,18672313,18672313,5.4,4.89,113.02,"August 12, 20",0.0489
979,2020-08-11,106.2,112.01,104.74,108.83,99.98,17802960,17802960,2.63,2.48,107.945,"August 11, 20",0.0248
980,2020-08-10,108.6,108.99,105.72,106.36,97.71,10087130,10087130,-2.24,-2.06,107.4175,"August 10, 20",-0.0206
981,2020-08-07,110.01,111.05,106.0,108.25,99.44,11155935,11155935,-1.76,-1.6,108.8275,"August 07, 20",-0.016
982,2020-08-06,111.23,111.36,109.93,111.06,102.03,6392228,6392228,-0.17,-0.15284,110.895,"August 06, 20",-0.0015284
983,2020-08-05,111.0,112.46,110.08,111.39,102.33,7970393,7970393,0.39,0.35135,111.2325,"August 05, 20",0.0035135
984,2020-08-04,109.49,111.02,108.66,110.95,101.93,10205396,10205396,1.46,1.33,110.03,"August 04, 20",0.0133
